DemVotes,RepVotes,TotalVotes,DemVotesTotalPercent,RepVotesTotalPercent,Area,Office,State
2558,1737,4363,58.6293835,39.8120559,GREENSVILLE,President,Virginia
6890,9698,16946,40.6585625,57.2288446,HALIFAX,President,Virginia
41030,17802,61489,66.7273821,28.9515198,HAMPTON CITY,President,Virginia
19360,39592,62313,31.0689583,63.5373036,HANOVER,President,Virginia
10100,6232,17693,57.0847228,35.2229695,HARRISONBURG CITY,President,Virginia
93615,59674,161966,57.7991677,36.8435351,HENRICO,President,Virginia
8199,15207,24029,34.1212701,63.2860294,HENRY,President,Virginia
371,958,1391,26.6714594,68.8713156,HIGHLAND,President,Virginia
4722,3885,8968,52.6538805,43.3206958,HOPEWELL CITY,President,Virginia
7673,11971,20481,37.463991,58.4492945,ISLE OF WIGHT,President,Virginia
19091,21284,42737,44.6708941,49.8022791,JAMES CITY,President,Virginia
1451,2059,3615,40.1383126,56.9571231,KING AND QUEEN,President,Virginia
4002,7338,11967,33.4419654,61.3186262,KING GEORGE,President,Virginia
2752,5963,9088,30.2816901,65.6139965,KING WILLIAM,President,Virginia
2862,3520,6599,43.3702076,53.3414154,LANCASTER,President,Virginia
1627,7542,9353,17.3954881,80.6372287,LEE,President,Virginia
1514,766,2448,61.8464052,31.2908497,LEXINGTON CITY,President,Virginia
99909,69633,180265,55.4234044,38.6281308,LOUDOUN,President,Virginia
6208,10507,17507,35.4601017,60.0159936,LOUISA,President,Virginia
2226,3206,5577,39.9139322,57.4861036,LUNENBURG,President,Virginia
14787,17979,35349,41.8314521,50.8614105,LYNCHBURG CITY,President,Virginia
2202,4418,6934,31.7565619,63.7150274,MADISON,President,Virginia
8395,5934,15210,55.1939513,39.0138067,MANASSAS CITY,President,Virginia
3218,1732,5214,61.7184503,33.2182585,MANASSAS PARK CITY,President,Virginia
3531,2149,5873,60.1225949,36.59118,MARTINSVILLE CITY,President,Virginia
1563,3515,5292,29.5351474,66.4210128,MATHEWS,President,Virginia
6571,8283,15177,43.2957765,54.5760032,MECKLENBURG,President,Virginia
2107,3668,5994,35.1518185,61.1945279,MIDDLESEX,President,Virginia
20015,19455,42695,46.8790256,45.5673967,MONTGOMERY,President,Virginia
3677,4150,8247,44.58591,50.321329,NELSON,President,Virginia
3545,8117,12163,29.14577,66.7351805,NEW KENT,President,Virginia
40997,23650,68432,59.9091069,34.559855,NEWPORT NEWS CITY,President,Virginia
51429,19875,75172,68.4151014,26.4393657,NORFOLK CITY,President,Virginia
3255,2686,6134,53.0648843,43.7887186,NORTHAMPTON,President,Virginia
2830,5089,8176,34.6135029,62.2431507,NORTHUMBERLAND,President,Virginia
383,1021,1456,26.3049451,70.1236264,NORTON CITY,President,Virginia
2829,3712,6717,42.1170165,55.2627661,NOTTOWAY,President,Virginia
5955,10511,17157,34.7088652,61.2636242,ORANGE,President,Virginia
2514,7824,10663,23.5768545,73.3752227,PAGE,President,Virginia
1768,6454,8489,20.8269525,76.0278007,PATRICK,President,Virginia
12005,1448,13717,87.5191368,10.5562441,PETERSBURG CITY,President,Virginia
9195,21742,31687,29.0182094,68.6148894,PITTSYLVANIA,President,Virginia
1599,5089,7114,22.4768063,71.5350014,POQUOSON CITY,President,Virginia
28462,12773,43000,66.1906977,29.7046512,PORTSMOUTH CITY,President,Virginia
4057,11875,16794,24.1574372,70.7097773,POWHATAN,President,Virginia
4590,4099,9113,50.3676067,44.9796993,PRINCE EDWARD,President,Virginia
6419,9157,16140,39.7707559,56.7348203,PRINCE GEORGE,President,Virginia
83093,54065,144854,57.3632761,37.3237881,PRINCE WILLIAM,President,Virginia
4170,10314,15112,27.5939651,68.250397,PULASKI,President,Virginia
2923,2637,6032,48.4582228,43.7168435,RADFORD CITY,President,Virginia
1741,2532,4444,39.1764176,56.9756976,RAPPAHANNOCK,President,Virginia
1347,2213,3651,36.8940016,60.6135305,RICHMOND,President,Virginia
74640,14254,94724,78.7973481,15.0479287,RICHMOND CITY,President,Virginia
16787,30857,50149,33.4742467,61.5306387,ROANOKE,President,Virginia
23403,16045,41728,56.0846434,38.4513995,ROANOKE CITY,President,Virginia
3506,6671,10685,32.8123538,62.4333177,ROCKBRIDGE,President,Virginia
9361,25269,36536,25.621305,69.1619225,ROCKINGHAM,President,Virginia
2328,9516,12195,19.0897909,78.0319803,RUSSELL,President,Virginia
4212,7225,12129,34.7266881,59.5679776,SALEM CITY,President,Virginia
1579,8242,10055,15.70363,81.9691696,SCOTT,President,Virginia
5269,14078,20335,25.9109909,69.230391,SHENANDOAH,President,Virginia
2661,9747,12825,20.748538,76,SMYTH,President,Virginia
3595,5035,8872,40.5207394,56.751578,SOUTHAMPTON,President,Virginia
24204,34619,62083,38.986518,55.762447,SPOTSYLVANIA,President,Virginia
27879,33840,65350,42.6610559,51.7827085,STAFFORD,President,Virginia
5329,5129,11144,47.8194544,46.0247667,STAUNTON CITY,President,Virginia
23012,17206,41929,54.883255,41.0360371,SUFFOLK CITY,President,Virginia
2069,1785,3976,52.0372233,44.8943662,SURRY,President,Virginia
2874,2055,5036,57.0691025,40.8061954,SUSSEX,President,Virginia
2895,15160,18495,15.6528792,81.9680995,TAZEWELL,President,Virginia
76744,84389,171876,44.6507948,49.0987689,VIRGINIA BEACH CITY,President,Virginia
5165,11762,17791,29.0315328,66.1120791,WARREN,President,Virginia
5548,19309,25715,21.5749563,75.0884698,WASHINGTON,President,Virginia
3762,4798,9114,41.277156,52.6442835,WAYNESBORO CITY,President,Virginia
3723,4331,8291,44.9041129,52.2373658,WESTMORELAND,President,Virginia
5199,1921,7534,69.0071675,25.4977436,WILLIAMSBURG CITY,President,Virginia
5161,4786,10574,48.808398,45.2619633,WINCHESTER CITY,President,Virginia
2687,11983,14991,17.9240878,79.9346274,WISE,President,Virginia
2765,10044,13250,20.8679245,75.8037736,WYTHE,President,Virginia
12989,18823,34062,38.1334038,55.2609947,YORK,President,Virginia
11217,5297,17592,63.7619372,30.1102774,ADDISON,President,Vermont
9539,5925,16345,58.3603548,36.2496176,BENNINGTON,President,Vermont
6445,5533,12966,49.7069258,42.6731451,CALEDONIA,President,Vermont
54463,18298,77263,70.4904029,23.6827459,CHITTENDEN,President,Vermont
1019,1506,2706,37.6570584,55.654102,ESSEX,President,Vermont
9351,8752,19373,48.2682083,45.1762763,FRANKLIN,President,Vermont
2094,1487,3778,55.4261514,39.3594494,GRAND ISLE,President,Vermont
7241,3570,11641,62.2025599,30.6674684,LAMOILLE,President,Vermont
7522,4997,13464,55.8674985,37.1137849,ORANGE,President,Vermont
5181,5158,10988,47.1514379,46.9421187,ORLEANS,President,Vermont
13629,12471,27660,49.2733189,45.0867679,RUTLAND,President,Vermont
18594,7993,28654,64.8914637,27.8948838,WASHINGTON,President,Vermont
14340,5462,21151,67.7982129,25.8238381,WINDHAM,President,Vermont
17544,8604,27832,63.035355,30.9140558,WINDSOR,President,Vermont
1118,2740,4081,27.3952463,67.1404068,ADAMS,President,Washington
3118,5712,9684,32.1974391,58.983891,ASOTIN,President,Washington
25173,45594,76907,32.7317409,59.2845905,BENTON,President,Washington
10770,15070,27415,39.2850629,54.969907,CHELAN,President,Washington
15154,15685,32985,45.9420949,47.5519175,CLALLAM,President,Washington
90697,90590,195784,46.3250317,46.2703796,CLARK,President,Washington
523,1491,2171,24.090281,68.6780286,COLUMBIA,President,Washington
17842,24066,45485,39.2261185,52.9097505,COWLITZ,President,Washington
3600,7208,11467,31.3944362,62.8586378,DOUGLAS,President,Washington
1091,2178,3560,30.6460674,61.1797753,FERRY,President,Washington
7839,11358,20584,38.0829771,55.1787796,FRANKLIN,President,Washington
276,841,1232,22.4025974,68.262987,GARFIELD,President,Washington
7768,18482,28260,27.487615,65.3998585,GRANT,President,Washington
11378,13269,26736,42.5568522,49.6297127,GRAYS HARBOR,President,Washington
20766,18259,42425,48.9475545,43.0383029,ISLAND,President,Washington
12556,5986,20100,62.4676617,29.7810945,JEFFERSON,President,Washington
657149,197781,910823,72.1489247,21.7145373,KING,President,Washington
60561,46762,118625,51.0524763,39.4200211,KITSAP,President,Washington
7190,9845,18334,39.2167558,53.6980473,KITTITAS,President,Washington
3781,5390,9859,38.3507455,54.6708591,KLICKITAT,President,Washington
7236,16273,24995,28.94979,65.105021,LEWIS,President,Washington
1238,4095,5692,21.7498243,71.943078,LINCOLN,President,Washington
11872,13539,27767,42.7557892,48.7593186,MASON,President,Washington
3980,6305,10893,36.5372257,57.8812081,OKANOGAN,President,Washington
4597,5338,10667,43.0955283,50.0421862,PACIFIC,President,Washington
1932,4364,6788,28.4619918,64.2899234,PEND OREILLE,President,Washington
160306,136046,322592,49.6931108,42.1727755,PIERCE,President,Washington
7053,2651,10589,66.6068562,25.0354141,SAN JUAN,President,Washington
26076,24330,54831,47.5570389,44.3727089,SKAGIT,President,Washington
2207,2910,5587,39.5024163,52.0851978,SKAMANIA,President,Washington
167943,116433,309496,54.263383,37.6201954,SNOHOMISH,President,Washington
86590,103846,208081,41.6136024,49.9065268,SPOKANE,President,Washington
4348,11059,16438,26.4509064,67.277041,STEVENS,President,Washington
65015,46219,122301,53.159827,37.7911873,THURSTON,President,Washington
824,1328,2333,35.3193313,56.9224175,WAHKIAKUM,President,Washington
7550,10775,19718,38.2898874,54.6455016,WALLA WALLA,President,Washington
59402,40247,108223,54.8885172,37.1889524,WHATCOM,President,Washington
5521,5462,12128,45.5227573,45.0362797,WHITMAN,President,Washington
28484,39593,72306,39.3936879,54.7575582,YAKIMA,President,Washington
3780,5983,10107,37.3998219,59.1965964,ADAMS,President,Wisconsin
4136,3428,7926,52.1826899,43.2500631,ASHLAND,President,Wisconsin
7881,13595,22514,35.0048858,60.3846496,BARRON,President,Wisconsin
4953,4125,9491,52.1862817,43.4622274,BAYFIELD,President,Wisconsin
53358,67192,127497,41.8503965,52.7008479,BROWN,President,Wisconsin
2531,4049,6921,36.5698598,58.5031065,BUFFALO,President,Wisconsin
2948,5412,8719,33.8112169,62.0713385,BURNETT,President,Wisconsin
9634,15345,26429,36.4523819,58.0612206,CALUMET,President,Wisconsin
11875,17912,31471,37.7331512,56.9158908,CHIPPEWA,President,Wisconsin
4225,8645,13548,31.1854148,63.8101565,CLARK,President,Wisconsin
13525,14160,29287,46.1808994,48.3490969,COLUMBIA,President,Wisconsin
3426,3844,7678,44.6209951,50.0651211,CRAWFORD,President,Wisconsin
217506,71270,304729,71.3768627,23.3879939,DANE,President,Wisconsin
13968,26643,42818,32.6217946,62.2238311,DODGE,President,Wisconsin
8026,8584,17398,46.1317393,49.3390045,DOOR,President,Wisconsin
11342,9657,22185,51.1246338,43.5294118,DOUGLAS,President,Wisconsin
9025,11487,22029,40.968723,52.1448999,DUNN,President,Wisconsin
27271,23301,54080,50.427145,43.0861686,EAU CLAIRE,President,Wisconsin
666,1897,2651,25.1225952,71.5579027,FLORENCE,President,Wisconsin
17391,31044,51094,34.0372646,60.7586018,FOND DU LAC,President,Wisconsin
1583,2787,4507,35.1231418,61.8371422,FOREST,President,Wisconsin
10047,12347,24051,41.7737308,51.3367428,GRANT,President,Wisconsin
9121,8693,18791,48.5391943,46.2615082,GREEN,President,Wisconsin
2700,6210,9315,28.9855072,66.6666667,GREEN LAKE,President,Wisconsin
6669,4809,12123,55.0111359,39.6683989,IOWA,President,Wisconsin
1273,2090,3477,36.6120219,60.1092896,IRON,President,Wisconsin
3821,4907,9202,41.5235818,53.3253641,JACKSON,President,Wisconsin
16559,23409,42324,39.1243739,55.3090445,JEFFERSON,President,Wisconsin
4100,7188,11736,34.935242,61.2474438,JUNEAU,President,Wisconsin
35770,36025,75825,47.1744148,47.5107155,KENOSHA,President,Wisconsin
3623,6616,10742,33.7274251,61.5900205,KEWAUNEE,President,Wisconsin
32402,26384,62785,51.6078681,42.0227761,LA CROSSE,President,Wisconsin
3288,3977,7602,43.2517758,52.3151802,LAFAYETTE,President,Wisconsin
3260,6436,10093,32.2996136,63.7669672,LANGLADE,President,Wisconsin
5370,8400,14563,36.8742704,57.680423,LINCOLN,President,Wisconsin
14563,23234,39991,36.4156935,58.0980721,MANITOWOC,President,Wisconsin
26476,39010,68849,38.45517,56.6602275,MARATHON,President,Wisconsin
6243,12995,19979,31.2478102,65.0432955,MARINETTE,President,Wisconsin
2808,4712,7813,35.9400998,60.3097402,MARQUETTE,President,Wisconsin
1003,269,1279,78.4206411,21.0320563,MENOMINEE,President,Wisconsin
288986,126091,434970,66.4381452,28.988436,MILWAUKEE,President,Wisconsin
7047,11442,19554,36.0386622,58.5148819,MONROE,President,Wisconsin
5886,13255,19924,29.5422606,66.5278057,OCONTO,President,Wisconsin
8103,11677,20837,38.8875558,56.039737,ONEIDA,President,Wisconsin
38087,49884,93474,40.7460898,53.3667116,OUTAGAMIE,President,Wisconsin
20167,30458,53368,37.7885624,57.0716534,OZAUKEE,President,Wisconsin
1345,2228,3746,35.9049653,59.4767752,PEPIN,President,Wisconsin
8380,11260,21089,39.7363554,53.392764,PIERCE,President,Wisconsin
7568,13864,22691,33.3524305,61.0991142,POLK,President,Wisconsin
18524,17310,38123,48.59009,45.4056606,PORTAGE,President,Wisconsin
2671,4562,7560,35.3306878,60.3439153,PRICE,President,Wisconsin
42506,46620,93678,45.374581,49.7662205,RACINE,President,Wisconsin
3577,4021,7962,44.925898,50.5023863,RICHLAND,President,Wisconsin
39336,31483,75043,52.417947,41.9532801,ROCK,President,Wisconsin
2171,4564,7029,30.8863281,64.9310001,RUSK,President,Wisconsin
14692,14791,31238,47.0324605,47.3493822,SAUK,President,Wisconsin
2846,4625,7767,36.6422042,59.5468006,SAWYER,President,Wisconsin
6056,12742,19697,30.7457989,64.6900543,SHAWANO,President,Wisconsin
22636,32368,58290,38.8334191,55.5292503,SHEBOYGAN,President,Wisconsin
17496,26123,46819,37.369444,55.795724,ST. CROIX,President,Wisconsin
2398,6589,9417,25.4645853,69.9692046,TAYLOR,President,Wisconsin
5645,7370,13581,41.5654223,54.2669906,TREMPEALEAU,President,Wisconsin
6351,6994,14193,44.7474107,49.277813,VERNON,President,Wisconsin
4769,8169,13453,35.4493422,60.7225154,VILAS,President,Wisconsin
18706,28848,50570,36.9903105,57.0456793,WALWORTH,President,Wisconsin
3283,5404,9059,36.2402031,59.6533834,WASHBURN,President,Wisconsin
20854,51729,76246,27.350943,67.8448706,WASHINGTON,President,Wisconsin
79200,142521,233273,33.9516361,61.0962263,WAUKESHA,President,Wisconsin
8303,16013,25491,32.5722804,62.8182496,WAUPACA,President,Wisconsin
3802,7669,11961,31.7866399,64.1167126,WAUSHARA,President,Wisconsin
37054,43447,85892,43.1402226,50.5832906,WINNEBAGO,President,Wisconsin
14232,21502,37712,37.7386508,57.0163343,WOOD,President,Wisconsin
1213,4509,6024,20.1361222,74.8505976,BARBOUR,President,West Virginia
12287,28210,42770,28.7280804,65.9574468,BERKELEY,President,West Virginia
1783,6483,8654,20.6031893,74.9133349,BOONE,President,West Virginia
1315,3516,5063,25.9727434,69.4449931,BRAXTON,President,West Virginia
2549,6574,9540,26.7190776,68.9098532,BROOKE,President,West Virginia
11306,19648,32701,34.5738662,60.0837895,CABELL,President,West Virginia
456,2023,2604,17.5115207,77.688172,CALHOUN,President,West Virginia
566,2289,2958,19.1345504,77.3833671,CLAY,President,West Virginia
360,2347,2826,12.7388535,83.0502477,DODDRIDGE,President,West Virginia
4246,10263,15187,27.9581221,67.5775334,FAYETTE,President,West Virginia
537,1889,2528,21.2420886,74.7231013,GILMER,President,West Virginia
510,4338,4945,10.3134479,87.7249747,GRANT,President,West Virginia
3743,9499,13984,26.7663043,67.9276316,GREENBRIER,President,West Virginia
1576,6646,8557,18.4176697,77.6674068,HAMPSHIRE,President,West Virginia
3247,8870,12642,25.6842272,70.1629489,HANCOCK,President,West Virginia
1249,4544,6022,20.7406177,75.4566589,HARDY,President,West Virginia
7675,18687,27868,27.5405483,67.055404,HARRISON,President,West Virginia
2648,8959,12108,21.8698381,73.9924017,JACKSON,President,West Virginia
9458,13144,24007,39.3968426,54.7506977,JEFFERSON,President,West Virginia
27985,43464,74996,37.3153235,57.9550909,KANAWHA,President,West Virginia
1336,5245,6885,19.4045025,76.1801017,LEWIS,President,West Virginia
1435,5257,6988,20.5352032,75.2289639,LINCOLN,President,West Virginia
2082,9866,12315,16.9062119,80.1136825,LOGAN,President,West Virginia
6926,14592,22910,30.23134,63.6927106,MARION,President,West Virginia
2894,9565,13083,22.1203088,73.1101429,MARSHALL,President,West Virginia
2069,7597,10115,20.4547701,75.1062778,MASON,President,West Virginia
1429,4614,6179,23.1267195,74.6722771,MCDOWELL,President,West Virginia
4689,17362,22919,20.4590078,75.7537414,MERCER,President,West Virginia
2019,8957,11410,17.6950044,78.5013146,MINERAL,President,West Virginia
1365,7876,9469,14.415461,83.1766818,MINGO,President,West Virginia
14568,18278,35733,40.769037,51.1515966,MONONGALIA,President,West Virginia
1089,4337,5670,19.2063492,76.4902998,MONROE,President,West Virginia
1568,5718,7635,20.5370007,74.891945,MORGAN,President,West Virginia
1821,7169,9385,19.4033031,76.387853,NICHOLAS,President,West Virginia
5452,11077,17819,30.5965542,62.1639823,OHIO,President,West Virginia
726,2388,3212,22.6027397,74.3462017,PENDLETON,President,West Virginia
620,2342,3130,19.8083067,74.8242812,PLEASANTS,President,West Virginia
924,2474,3619,25.5319149,68.3614258,POCAHONTAS,President,West Virginia
2462,9501,12611,19.522639,75.3389898,PRESTON,President,West Virginia
5784,17455,24443,23.6632165,71.4110379,PUTNAM,President,West Virginia
6362,21835,29311,21.7051619,74.4942172,RALEIGH,President,West Virginia
2724,7583,10816,25.1849112,70.1090976,RANDOLPH,President,West Virginia
490,3376,4040,12.1287129,83.5643564,RITCHIE,President,West Virginia
1220,3772,5234,23.3091326,72.0672526,ROANE,President,West Virginia
1186,3444,4847,24.4687436,71.0542604,SUMMERS,President,West Virginia
1483,4701,6498,22.8224069,72.345337,TAYLOR,President,West Virginia
750,2557,3464,21.6512702,73.8163972,TUCKER,President,West Virginia
505,2967,3621,13.9464236,81.938691,TYLER,President,West Virginia
1763,6971,9180,19.204793,75.9368192,UPSHUR,President,West Virginia
3334,11077,15080,22.1087533,73.4549072,WAYNE,President,West Virginia
554,2284,2955,18.7478849,77.2927242,WEBSTER,President,West Virginia
1348,4461,6191,21.7735422,72.0562106,WETZEL,President,West Virginia
383,1903,2410,15.8921162,78.9626556,WIRT,President,West Virginia
8327,25168,35256,23.6186748,71.3864307,WOOD,President,West Virginia
1061,6527,7809,13.5868869,83.5830452,WYOMING,President,West Virginia
6888,7601,16420,41.9488429,46.2911084,ALBANY,President,Wyoming
594,4067,5079,11.6952156,80.0748179,BIG HORN,President,Wyoming
1324,15778,17935,7.3822135,87.9732367,CAMPBELL,President,Wyoming
1279,4409,6200,20.6290323,71.1129032,CARBON,President,Wyoming
668,5520,6552,10.1953602,84.2490842,CONVERSE,President,Wyoming
271,3347,3771,7.1864227,88.7562981,CROOK,President,Wyoming
4200,11167,16543,25.3883818,67.5028713,FREMONT,President,Wyoming
924,4418,5708,16.1878066,77.4001402,GOSHEN,President,Wyoming
400,1939,2535,15.7790927,76.4891519,HOT SPRINGS,President,Wyoming
638,3477,4349,14.6700391,79.9494137,JOHNSON,President,Wyoming
11572,24844,39945,28.9698335,62.1955188,LARAMIE,President,Wyoming
1105,6779,8398,13.1578947,80.7216004,LINCOLN,President,Wyoming
6573,23523,32493,20.2289724,72.3940541,NATRONA,President,Wyoming
